iteration,elapsed_seconds,objective_value
11851,40.97498316701967,29045
11930,41.24189175001811,29072
12278,42.43562641704921,29089
12279,42.43754291697405,29099
12283,42.451547542004846,29129
12294,42.48725920799188,29174
12301,42.51065141696017,29199
12306,42.53360462503042,29200
12307,42.536786249955185,29205
12308,42.54020345804747,29244
12311,42.55063458299264,29246
12319,42.57207195798401,29255
12333,42.615209082956426,29267
12349,42.657884042011574,29271
12359,42.6923082920257,29287
12361,42.69949379202444,29293
12369,42.72615016705822,29308
12379,42.751168583054096,29339
17455,59.52876708295662,29349
17474,59.59197770804167,29405
17485,59.631143582984805,29424
17492,59.656623624963686,29432
18136,61.836371583049186,29441
18137,61.84230437502265,29453
18138,61.84376645798329,29513
18170,61.95426954200957,29521
18824,64.22122241696343,29527
19276,65.66622849996202,29547
19816,67.42465154197998,29557
19861,67.5707118329592,29588
19874,67.61397279205266,29636
19889,67.65919020795263,29649
20498,69.58454108296428,29660
20537,69.71425720804837,29673
20567,69.82354849996045,29679
20609,69.95488529198337,29690
20630,70.01699570799246,29704
26247,88.83402629196644,29705
28883,97.80606391699985,29736
29141,98.63158854201902,29761
29198,98.82082329201512,29763
30855,104.38866383302957,29766
30860,104.40704745799303,29768
30867,104.4274134580046,29787
30962,104.74781341699418,29791
30978,104.80274591699708,29806
31221,105.62650766700972,29815
31271,105.79191504197661,29849
31316,105.94635983300395,29856
31368,106.11946983297821,29866
31534,106.68511629197747,29867
31799,107.58474291698076,29889
31843,107.7336610830389,29903
32248,109.09678762499243,29914
32266,109.1715659169713,29916
32360,109.50455616705585,29920
32384,109.58197866706178,29939
33293,112.69463349995203,29943
33394,113.02548612502869,29956
33413,113.08068037498742,29957
34353,116.1894054999575,29964
34456,116.53880400001071,29966
34683,117.3056459169602,29976
34750,117.53893054195214,29989
34771,117.6197895000223,30001
36826,124.23842650000006,30005
36984,124.74626420799177,30007
39681,133.13203016703483,30010
39773,133.44072108296677,30023
39949,134.0371509169927,30032
39991,134.16576108301524,30034
40727,136.56020308297593,30036
41028,137.5286692919908,30038
41327,138.4766084579751,30045
41369,138.60448866698425,30053
42124,141.03954091703054,30055
42220,141.34404879203066,30060
42643,142.72418420796748,30067
43120,144.30346704204567,30069
43161,144.44996591703966,30070
43227,144.68616220797412,30079
43901,146.87255487497896,30080
44023,147.29850783303846,30083
44137,147.65746008302085,30085
45451,151.93231516703963,30098
46398,154.9866132499883,30103
51573,171.31108000001404,30106
51668,171.61778641701676,30109
52867,175.3188362920191,30138
53212,176.38310470804572,30148
55176,182.59008741704747,30149
60980,201.09255495795514,30151
60999,201.15605004201643,30155
64391,211.95927054202184,30157
80816,266.61877716705203,30158
81269,268.11841233295854,30173
87685,289.8503810419934,30174
90320,298.7091531669721,30177
91305,302.00633983302396,30182
92970,307.78830324998125,30187
98544,326.2695328750415,30193
104370,345.961267375038,30197
104895,347.7582519169664,30198
106289,352.60816587496083,30200
115554,383.5802534170216,30207
127937,424.7254852920305,30208
127985,424.8826175420545,30217
152657,507.51859616697766,30220
155225,516.1423812500434,30222
161400,536.6671306249918,30230
166315,553.0809821670409,30231
169695,565.0994819169864,30232
176351,586.7037680000067,30243
