iteration,elapsed_seconds,objective_value
1770,7.245638833963312,29821
1771,7.248588958987966,29861
1774,7.258530499995686,29896
1780,7.2734753750264645,29906
2408,9.453625999973156,29957
2417,9.482642209040932,29970
2541,9.917095292010345,30021
2545,9.931554749957286,30035
2688,10.468597208964638,30072
2689,10.470613667042926,30114
2760,10.743915833998471,30117
2831,11.014216750045307,30139
3419,13.24400483397767,30193
3433,13.29004720901139,30205
3443,13.320317958947271,30230
3446,13.330677625024691,30250
5422,20.294681875035167,30280
5429,20.31878708396107,30295
5439,20.349732666974887,30320
7104,26.33970029198099,30390
7110,26.364077499951236,30425
7111,26.366696959012188,30450
7160,26.560198292019777,30454
7163,26.580918250023387,30498
7167,26.605556500027888,30527
7173,26.628779874998145,30533
7178,26.656648583943024,30535
7181,26.667473166948184,30545
7215,26.78814112499822,30546
7222,26.81399983400479,30619
7227,26.832173125003465,30623
7238,26.876790249953046,30644
7520,27.859871875029057,30658
7541,27.920646167011,30675
9654,35.795698208967224,30685
9673,35.864821666968055,30692
9676,35.87406770896632,30706
9681,35.89735337498132,30724
9744,36.11149525002111,30766
9746,36.11669466702733,30767
14588,53.63139291701373,30783
14592,53.64508537494112,30796
14731,54.186843666946515,30798
14739,54.21320816699881,30807
14981,55.1455909590004,30855
14986,55.16164491698146,30867
15007,55.24428316694684,30878
15018,55.284251208999194,30900
15043,55.37913291703444,30908
15055,55.42813949997071,30939
15060,55.4500337500358,30985
15115,55.645173999946564,31004
15123,55.673789000022225,31006
15780,58.11605316703208,31019
16752,61.884438166976906,31041
16761,61.91558575001545,31051
16771,61.949739667004906,31083
17088,63.125457708956674,31092
17093,63.137085292022675,31101
17101,63.16682712500915,31121
17116,63.22230512497481,31131
17122,63.23605587496422,31154
17589,64.88313091697637,31164
17590,64.88619812496472,31183
17667,65.17621225002222,31203
17710,65.33023741701618,31222
17733,65.41888833395205,31224
17827,65.75854979199357,31227
20816,76.54022325004917,31235
20869,76.71638975001406,31240
20882,76.7588990839431,31242
20943,76.97533349995501,31261
20959,77.04060270905029,31285
20972,77.08619729196653,31286
20978,77.11044750001747,31312
24098,88.35507558402605,31322
24384,89.35258425003849,31345
24414,89.46259975002613,31349
24430,89.51647087500896,31371
24706,90.5212139589712,31385
25036,91.64298720902298,31388
25155,92.07920187502168,31400
25167,92.12542112497613,31418
25179,92.16297116701026,31419
25240,92.39379383402411,31454
25243,92.40755200001877,31455
25246,92.41747008403763,31474
25329,92.69592641701456,31478
26127,95.51639270898886,31482
26129,95.52616995899007,31490
26149,95.5931809169706,31491
26635,97.30197312496603,31493
26659,97.40146179194562,31494
26708,97.57373020902742,31497
26723,97.62525354197714,31504
27412,100.05478429200593,31509
27425,100.09828549996018,31510
27476,100.27554991701618,31527
27948,101.93071933405008,31538
27989,102.08987475000322,31541
27991,102.09581249998882,31545
28045,102.28893166698981,31547
28230,102.98454266705085,31548
28600,104.31122383393813,31551
33641,122.38353579200339,31557
33844,123.10366795898881,31564
34745,126.36895066697616,31581
34873,126.82877795898821,31593
37361,135.5416444169823,31601
37577,136.35581570898648,31603
39488,143.14496299996972,31611
39521,143.26506141701248,31617
39530,143.29426808399148,31632
39904,144.69848991697654,31659
44107,159.77036600001156,31673
45347,164.2665998749435,31677
45728,165.59481845900882,31681
45731,165.60916920902673,31683
55777,202.27572499995586,31685
55848,202.5293166670017,31689
57346,207.71404887503013,31700
57598,208.62404245894868,31706
60995,221.00222795899026,31710
63488,229.90448320901487,31714
70289,255.1753734999802,31718
73672,267.7158594999928,31720
78728,286.6624283340061,31724
82885,302.1915685000131,31726
92940,339.65565524995327,31744
97562,357.0369654999813,31752
102438,376.567454834003,31757
102558,377.0208209169796,31766
102964,378.5198979169363,31772
113898,419.69242641702294,31773
117398,432.3960553340148,31781
118575,436.62666204199195,31783
141855,524.0760082500055,31795
155984,576.7496589589864,31796
